Ctes,Segmento,Tipo,Mes,Anio,Edad
24,Jubilados No Nomina,Debito,Jul,2017,65 +
15,Jubilados No Nomina,Debito,Jul,2017,65 +
21,Jubilados No Nomina,Debito,Jul,2017,65 +
12,Jubilados No Nomina,Debito,Jul,2017,65 +
9,Jubilados No Nomina,Debito,Jul,2017,65 +
11,Jubilados No Nomina,Debito,Jul,2017,65 +
9,Jubilados No Nomina,Debito,Jul,2017,65 +
5,Jubilados No Nomina,Debito,Jul,2017,65 +
3,Jubilados No Nomina,Debito,Jul,2017,65 +
6,Jubilados No Nomina,Debito,Jul,2017,65 +
5,Jubilados No Nomina,Debito,Jul,2017,65 +
2,Jubilados No Nomina,Debito,Jul,2017,65 +
2,Jubilados No Nomina,Debito,Jul,2017,65 +
2,Jubilados No Nomina,Debito,Jul,2017,65 +
3,Jubilados No Nomina,Debito,Jul,2017,65 +
1,Jubilados No Nomina,Debito,Jul,2017,65 +
1,Jubilados No Nomina,Debito,Jul,2017,65 +
1,Jubilados No Nomina,Debito,Jul,2017,65 +
3,Jubilados No Nomina,Debito,Jul,2017,65 +
1,Jubilados No Nomina,Debito,Jul,2017,65 +
1,Jubilados No Nomina,Debito,Jul,2017,65 +
49,Jubilados No Nomina,Debito,Aug,2016,Sin Info
3,Jubilados No Nomina,Debito,Aug,2016,45 a 55
3,Jubilados No Nomina,Debito,Aug,2016,45 a 55
2,Jubilados No Nomina,Debito,Aug,2016,45 a 55
7,Jubilados No Nomina,Debito,Aug,2016,55 a 65
15,Jubilados No Nomina,Debito,Aug,2016,55 a 65
5,Jubilados No Nomina,Debito,Aug,2016,55 a 65
9,Jubilados No Nomina,Debito,Aug,2016,55 a 65
7,Jubilados No Nomina,Debito,Aug,2016,55 a 65
9,Jubilados No Nomina,Debito,Aug,2016,55 a 65
6,Jubilados No Nomina,Debito,Aug,2016,55 a 65
8,Jubilados No Nomina,Debito,Aug,2016,55 a 65
8,Jubilados No Nomina,Debito,Aug,2016,55 a 65
6,Jubilados No Nomina,Debito,Aug,2016,55 a 65
10,Jubilados No Nomina,Debito,Aug,2016,65 +
10,Jubilados No Nomina,Debito,Aug,2016,65 +
50,Jubilados No Nomina,Debito,Aug,2016,65 +
39,Jubilados No Nomina,Debito,Aug,2016,65 +
41,Jubilados No Nomina,Debito,Aug,2016,65 +
27,Jubilados No Nomina,Debito,Aug,2016,65 +
26,Jubilados No Nomina,Debito,Aug,2016,65 +
24,Jubilados No Nomina,Debito,Aug,2016,65 +
19,Jubilados No Nomina,Debito,Aug,2016,65 +
18,Jubilados No Nomina,Debito,Aug,2016,65 +
14,Jubilados No Nomina,Debito,Aug,2016,65 +
12,Jubilados No Nomina,Debito,Aug,2016,65 +
13,Jubilados No Nomina,Debito,Aug,2016,65 +
10,Jubilados No Nomina,Debito,Aug,2016,65 +
8,Jubilados No Nomina,Debito,Aug,2016,65 +
11,Jubilados No Nomina,Debito,Aug,2016,65 +
2,Jubilados No Nomina,Debito,Aug,2016,65 +
6,Jubilados No Nomina,Debito,Aug,2016,65 +
8,Jubilados No Nomina,Debito,Aug,2016,65 +
12,Jubilados No Nomina,Debito,Aug,2016,65 +
6,Jubilados No Nomina,Debito,Aug,2016,65 +
2,Jubilados No Nomina,Debito,Aug,2016,65 +
1,Jubilados No Nomina,Debito,Aug,2016,65 +
1,Jubilados No Nomina,Debito,Aug,2016,65 +
1,Jubilados No Nomina,Debito,Aug,2016,65 +
1,Jubilados No Nomina,Debito,Aug,2016,65 +
2,Jubilados No Nomina,Debito,Aug,2016,65 +
4,Jubilados No Nomina,Debito,Aug,2016,65 +
1,Jubilados No Nomina,Debito,Aug,2016,65 +
1,Jubilados No Nomina,Debito,Aug,2016,65 +
3,Jubilados No Nomina,Debito,Aug,2017,Sin Info
2,Jubilados No Nomina,Debito,Aug,2017,45 a 55
2,Jubilados No Nomina,Debito,Aug,2017,45 a 55
8,Jubilados No Nomina,Debito,Aug,2017,55 a 65
4,Jubilados No Nomina,Debito,Aug,2017,55 a 65
7,Jubilados No Nomina,Debito,Aug,2017,55 a 65
7,Jubilados No Nomina,Debito,Aug,2017,55 a 65
11,Jubilados No Nomina,Debito,Aug,2017,55 a 65
4,Jubilados No Nomina,Debito,Aug,2017,55 a 65
8,Jubilados No Nomina,Debito,Aug,2017,55 a 65
4,Jubilados No Nomina,Debito,Aug,2017,55 a 65
6,Jubilados No Nomina,Debito,Aug,2017,55 a 65
7,Jubilados No Nomina,Debito,Aug,2017,55 a 65
12,Jubilados No Nomina,Debito,Aug,2017,65 +
28,Jubilados No Nomina,Debito,Aug,2017,65 +
36,Jubilados No Nomina,Debito,Aug,2017,65 +
25,Jubilados No Nomina,Debito,Aug,2017,65 +
26,Jubilados No Nomina,Debito,Aug,2017,65 +
23,Jubilados No Nomina,Debito,Aug,2017,65 +
13,Jubilados No Nomina,Debito,Aug,2017,65 +
25,Jubilados No Nomina,Debito,Aug,2017,65 +
24,Jubilados No Nomina,Debito,Aug,2017,65 +
29,Jubilados No Nomina,Debito,Aug,2017,65 +
14,Jubilados No Nomina,Debito,Aug,2017,65 +
12,Jubilados No Nomina,Debito,Aug,2017,65 +
12,Jubilados No Nomina,Debito,Aug,2017,65 +
3,Jubilados No Nomina,Debito,Aug,2017,65 +
5,Jubilados No Nomina,Debito,Aug,2017,65 +
1,Jubilados No Nomina,Debito,Aug,2017,65 +
4,Jubilados No Nomina,Debito,Aug,2017,65 +
2,Jubilados No Nomina,Debito,Aug,2017,65 +
4,Jubilados No Nomina,Debito,Aug,2017,65 +
1,Jubilados No Nomina,Debito,Aug,2017,65 +
2,Jubilados No Nomina,Debito,Aug,2017,65 +
1,Jubilados No Nomina,Debito,Aug,2017,65 +
2,Jubilados No Nomina,Debito,Aug,2017,65 +
1,Jubilados No Nomina,Debito,Aug,2017,65 +
1,Jubilados No Nomina,Debito,Aug,2017,65 +
1,Jubilados No Nomina,Debito,Aug,2017,65 +
1,Jubilados No Nomina,Debito,Aug,2017,65 +
1,Jubilados No Nomina,Debito,Aug,2017,65 +
1,Jubilados No Nomina,Debito,Aug,2017,65 +
30,Jubilados No Nomina,Debito,Sep,2016,Sin Info
2,Jubilados No Nomina,Debito,Sep,2016,45 a 55
4,Jubilados No Nomina,Debito,Sep,2016,45 a 55
2,Jubilados No Nomina,Debito,Sep,2016,45 a 55
6,Jubilados No Nomina,Debito,Sep,2016,55 a 65
4,Jubilados No Nomina,Debito,Sep,2016,55 a 65
4,Jubilados No Nomina,Debito,Sep,2016,55 a 65
8,Jubilados No Nomina,Debito,Sep,2016,55 a 65
12,Jubilados No Nomina,Debito,Sep,2016,55 a 65
8,Jubilados No Nomina,Debito,Sep,2016,55 a 65
6,Jubilados No Nomina,Debito,Sep,2016,55 a 65
4,Jubilados No Nomina,Debito,Sep,2016,55 a 65
8,Jubilados No Nomina,Debito,Sep,2016,55 a 65
8,Jubilados No Nomina,Debito,Sep,2016,55 a 65
7,Jubilados No Nomina,Debito,Sep,2016,65 +
9,Jubilados No Nomina,Debito,Sep,2016,65 +
29,Jubilados No Nomina,Debito,Sep,2016,65 +
26,Jubilados No Nomina,Debito,Sep,2016,65 +
25,Jubilados No Nomina,Debito,Sep,2016,65 +
14,Jubilados No Nomina,Debito,Sep,2016,65 +
20,Jubilados No Nomina,Debito,Sep,2016,65 +
18,Jubilados No Nomina,Debito,Sep,2016,65 +
17,Jubilados No Nomina,Debito,Sep,2016,65 +
18,Jubilados No Nomina,Debito,Sep,2016,65 +
14,Jubilados No Nomina,Debito,Sep,2016,65 +
8,Jubilados No Nomina,Debito,Sep,2016,65 +
6,Jubilados No Nomina,Debito,Sep,2016,65 +
7,Jubilados No Nomina,Debito,Sep,2016,65 +
5,Jubilados No Nomina,Debito,Sep,2016,65 +
5,Jubilados No Nomina,Debito,Sep,2016,65 +
6,Jubilados No Nomina,Debito,Sep,2016,65 +
1,Jubilados No Nomina,Debito,Sep,2016,65 +
1,Jubilados No Nomina,Debito,Sep,2016,65 +
5,Jubilados No Nomina,Debito,Sep,2016,65 +
3,Jubilados No Nomina,Debito,Sep,2016,65 +
2,Jubilados No Nomina,Debito,Sep,2016,65 +
4,Jubilados No Nomina,Debito,Sep,2016,65 +
1,Jubilados No Nomina,Debito,Sep,2016,65 +
2,Jubilados No Nomina,Debito,Sep,2016,65 +
1,Jubilados No Nomina,Debito,Sep,2016,65 +
1,Jubilados No Nomina,Debito,Sep,2016,65 +
1,Jubilados No Nomina,Debito,Sep,2016,65 +
25,Jubilados No Nomina,Debito,Oct,2016,Sin Info
3,Jubilados No Nomina,Debito,Oct,2016,45 a 55
8,Jubilados No Nomina,Debito,Oct,2016,45 a 55
2,Jubilados No Nomina,Debito,Oct,2016,45 a 55
5,Jubilados No Nomina,Debito,Oct,2016,55 a 65
6,Jubilados No Nomina,Debito,Oct,2016,55 a 65
7,Jubilados No Nomina,Debito,Oct,2016,55 a 65
5,Jubilados No Nomina,Debito,Oct,2016,55 a 65
5,Jubilados No Nomina,Debito,Oct,2016,55 a 65
4,Jubilados No Nomina,Debito,Oct,2016,55 a 65
5,Jubilados No Nomina,Debito,Oct,2016,55 a 65
12,Jubilados No Nomina,Debito,Oct,2016,55 a 65
8,Jubilados No Nomina,Debito,Oct,2016,55 a 65
6,Jubilados No Nomina,Debito,Oct,2016,55 a 65
8,Jubilados No Nomina,Debito,Oct,2016,65 +
7,Jubilados No Nomina,Debito,Oct,2016,65 +
26,Jubilados No Nomina,Debito,Oct,2016,65 +
18,Jubilados No Nomina,Debito,Oct,2016,65 +
17,Jubilados No Nomina,Debito,Oct,2016,65 +
19,Jubilados No Nomina,Debito,Oct,2016,65 +
20,Jubilados No Nomina,Debito,Oct,2016,65 +
12,Jubilados No Nomina,Debito,Oct,2016,65 +
14,Jubilados No Nomina,Debito,Oct,2016,65 +
10,Jubilados No Nomina,Debito,Oct,2016,65 +
12,Jubilados No Nomina,Debito,Oct,2016,65 +
8,Jubilados No Nomina,Debito,Oct,2016,65 +
6,Jubilados No Nomina,Debito,Oct,2016,65 +
13,Jubilados No Nomina,Debito,Oct,2016,65 +
2,Jubilados No Nomina,Debito,Oct,2016,65 +
5,Jubilados No Nomina,Debito,Oct,2016,65 +
4,Jubilados No Nomina,Debito,Oct,2016,65 +
6,Jubilados No Nomina,Debito,Oct,2016,65 +
4,Jubilados No Nomina,Debito,Oct,2016,65 +
7,Jubilados No Nomina,Debito,Oct,2016,65 +
1,Jubilados No Nomina,Debito,Oct,2016,65 +
2,Jubilados No Nomina,Debito,Oct,2016,65 +
1,Jubilados No Nomina,Debito,Oct,2016,65 +
1,Jubilados No Nomina,Debito,Oct,2016,65 +
1,Jubilados No Nomina,Debito,Oct,2016,65 +
28,Jubilados No Nomina,Debito,Nov,2016,Sin Info
2,Jubilados No Nomina,Debito,Nov,2016,45 a 55
2,Jubilados No Nomina,Debito,Nov,2016,45 a 55
3,Jubilados No Nomina,Debito,Nov,2016,45 a 55
5,Jubilados No Nomina,Debito,Nov,2016,55 a 65
4,Jubilados No Nomina,Debito,Nov,2016,55 a 65
7,Jubilados No Nomina,Debito,Nov,2016,55 a 65
1,Jubilados No Nomina,Debito,Nov,2016,55 a 65
9,Jubilados No Nomina,Debito,Nov,2016,55 a 65
6,Jubilados No Nomina,Debito,Nov,2016,55 a 65
5,Jubilados No Nomina,Debito,Nov,2016,55 a 65
11,Jubilados No Nomina,Debito,Nov,2016,55 a 65
8,Jubilados No Nomina,Debito,Nov,2016,55 a 65
12,Jubilados No Nomina,Debito,Nov,2016,55 a 65
8,Jubilados No Nomina,Debito,Nov,2016,65 +
8,Jubilados No Nomina,Debito,Nov,2016,65 +
20,Jubilados No Nomina,Debito,Nov,2016,65 +
30,Jubilados No Nomina,Debito,Nov,2016,65 +
21,Jubilados No Nomina,Debito,Nov,2016,65 +
24,Jubilados No Nomina,Debito,Nov,2016,65 +
18,Jubilados No Nomina,Debito,Nov,2016,65 +
15,Jubilados No Nomina,Debito,Nov,2016,65 +
20,Jubilados No Nomina,Debito,Nov,2016,65 +
11,Jubilados No Nomina,Debito,Nov,2016,65 +
9,Jubilados No Nomina,Debito,Nov,2016,65 +
6,Jubilados No Nomina,Debito,Nov,2016,65 +
11,Jubilados No Nomina,Debito,Nov,2016,65 +
7,Jubilados No Nomina,Debito,Nov,2016,65 +
5,Jubilados No Nomina,Debito,Nov,2016,65 +
8,Jubilados No Nomina,Debito,Nov,2016,65 +
2,Jubilados No Nomina,Debito,Nov,2016,65 +
8,Jubilados No Nomina,Debito,Nov,2016,65 +
5,Jubilados No Nomina,Debito,Nov,2016,65 +
3,Jubilados No Nomina,Debito,Nov,2016,65 +
3,Jubilados No Nomina,Debito,Nov,2016,65 +
3,Jubilados No Nomina,Debito,Nov,2016,65 +
1,Jubilados No Nomina,Debito,Nov,2016,65 +
3,Jubilados No Nomina,Debito,Nov,2016,65 +
1,Jubilados No Nomina,Debito,Nov,2016,65 +
1,Jubilados No Nomina,Debito,Nov,2016,65 +
28,Jubilados No Nomina,Debito,Dec,2016,Sin Info
3,Jubilados No Nomina,Debito,Dec,2016,45 a 55
2,Jubilados No Nomina,Debito,Dec,2016,45 a 55
7,Jubilados No Nomina,Debito,Dec,2016,55 a 65
4,Jubilados No Nomina,Debito,Dec,2016,55 a 65
5,Jubilados No Nomina,Debito,Dec,2016,55 a 65
3,Jubilados No Nomina,Debito,Dec,2016,55 a 65
6,Jubilados No Nomina,Debito,Dec,2016,55 a 65
9,Jubilados No Nomina,Debito,Dec,2016,55 a 65
9,Jubilados No Nomina,Debito,Dec,2016,55 a 65
7,Jubilados No Nomina,Debito,Dec,2016,55 a 65
7,Jubilados No Nomina,Debito,Dec,2016,55 a 65
11,Jubilados No Nomina,Debito,Dec,2016,55 a 65
5,Jubilados No Nomina,Debito,Dec,2016,65 +
12,Jubilados No Nomina,Debito,Dec,2016,65 +
25,Jubilados No Nomina,Debito,Dec,2016,65 +
32,Jubilados No Nomina,Debito,Dec,2016,65 +
13,Jubilados No Nomina,Debito,Dec,2016,65 +
18,Jubilados No Nomina,Debito,Dec,2016,65 +
20,Jubilados No Nomina,Debito,Dec,2016,65 +
15,Jubilados No Nomina,Debito,Dec,2016,65 +
14,Jubilados No Nomina,Debito,Dec,2016,65 +
21,Jubilados No Nomina,Debito,Dec,2016,65 +
13,Jubilados No Nomina,Debito,Dec,2016,65 +
14,Jubilados No Nomina,Debito,Dec,2016,65 +
14,Jubilados No Nomina,Debito,Dec,2016,65 +
5,Jubilados No Nomina,Debito,Dec,2016,65 +
8,Jubilados No Nomina,Debito,Dec,2016,65 +
3,Jubilados No Nomina,Debito,Dec,2016,65 +
3,Jubilados No Nomina,Debito,Dec,2016,65 +
5,Jubilados No Nomina,Debito,Dec,2016,65 +
3,Jubilados No Nomina,Debito,Dec,2016,65 +
7,Jubilados No Nomina,Debito,Dec,2016,65 +
3,Jubilados No Nomina,Debito,Dec,2016,65 +
4,Jubilados No Nomina,Debito,Dec,2016,65 +
4,Jubilados No Nomina,Debito,Dec,2016,65 +
1,Jubilados No Nomina,Debito,Dec,2016,65 +
2,Jubilados No Nomina,Debito,Dec,2016,65 +
1,Jubilados No Nomina,Debito,Dec,2016,65 +
3,Jubilados No Nomina,Debito,Dec,2016,65 +
16,Jubilados Nomina,Credito,Jan,2016,Sin Info
1,Jubilados Nomina,Credito,Jan,2016,25 a 30
3,Jubilados Nomina,Credito,Jan,2016,25 a 30
2,Jubilados Nomina,Credito,Jan,2016,25 a 30
2,Jubilados Nomina,Credito,Jan,2016,25 a 30
4,Jubilados Nomina,Credito,Jan,2016,25 a 30
1,Jubilados Nomina,Credito,Jan,2016,25 a 30
6,Jubilados Nomina,Credito,Jan,2016,35 a 45
7,Jubilados Nomina,Credito,Jan,2016,35 a 45
1,Jubilados Nomina,Credito,Jan,2016,35 a 45
2,Jubilados Nomina,Credito,Jan,2016,35 a 45
2,Jubilados Nomina,Credito,Jan,2016,35 a 45
1,Jubilados Nomina,Credito,Jan,2016,35 a 45
4,Jubilados Nomina,Credito,Jan,2016,35 a 45
4,Jubilados Nomina,Credito,Jan,2016,35 a 45
1,Jubilados Nomina,Credito,Jan,2016,35 a 45
3,Jubilados Nomina,Credito,Jan,2016,45 a 55
3,Jubilados Nomina,Credito,Jan,2016,45 a 55
8,Jubilados Nomina,Credito,Jan,2016,45 a 55
8,Jubilados Nomina,Credito,Jan,2016,45 a 55
4,Jubilados Nomina,Credito,Jan,2016,45 a 55
7,Jubilados Nomina,Credito,Jan,2016,45 a 55
6,Jubilados Nomina,Credito,Jan,2016,45 a 55
7,Jubilados Nomina,Credito,Jan,2016,45 a 55
9,Jubilados Nomina,Credito,Jan,2016,45 a 55
19,Jubilados Nomina,Credito,Jan,2016,45 a 55
12,Jubilados Nomina,Credito,Jan,2016,55 a 65
16,Jubilados Nomina,Credito,Jan,2016,55 a 65
14,Jubilados Nomina,Credito,Jan,2016,55 a 65
18,Jubilados Nomina,Credito,Jan,2016,55 a 65
14,Jubilados Nomina,Credito,Jan,2016,55 a 65
18,Jubilados Nomina,Credito,Jan,2016,55 a 65
13,Jubilados Nomina,Credito,Jan,2016,55 a 65
32,Jubilados Nomina,Credito,Jan,2016,55 a 65
34,Jubilados Nomina,Credito,Jan,2016,55 a 65
41,Jubilados Nomina,Credito,Jan,2016,55 a 65
55,Jubilados Nomina,Credito,Jan,2016,65 +
48,Jubilados Nomina,Credito,Jan,2016,65 +
48,Jubilados Nomina,Credito,Jan,2016,65 +
49,Jubilados Nomina,Credito,Jan,2016,65 +
22,Jubilados Nomina,Credito,Jan,2016,65 +
27,Jubilados Nomina,Credito,Jan,2016,65 +
25,Jubilados Nomina,Credito,Jan,2016,65 +
23,Jubilados Nomina,Credito,Jan,2016,65 +
10,Jubilados Nomina,Credito,Jan,2016,65 +
19,Jubilados Nomina,Credito,Jan,2016,65 +
15,Jubilados Nomina,Credito,Jan,2016,65 +
16,Jubilados Nomina,Credito,Jan,2016,65 +
12,Jubilados Nomina,Credito,Jan,2016,65 +
10,Jubilados Nomina,Credito,Jan,2016,65 +
8,Jubilados Nomina,Credito,Jan,2016,65 +
4,Jubilados Nomina,Credito,Jan,2016,65 +
3,Jubilados Nomina,Credito,Jan,2016,65 +
6,Jubilados Nomina,Credito,Jan,2016,65 +
4,Jubilados Nomina,Credito,Jan,2016,65 +
1,Jubilados Nomina,Credito,Jan,2016,65 +
1,Jubilados Nomina,Credito,Jan,2016,65 +
2,Jubilados Nomina,Credito,Jan,2016,65 +
1,Jubilados Nomina,Credito,Jan,2016,65 +
5,Jubilados Nomina,Credito,Jan,2017,Sin Info
1,Jubilados Nomina,Credito,Jan,2017,18 a 25
1,Jubilados Nomina,Credito,Jan,2017,25 a 30
2,Jubilados Nomina,Credito,Jan,2017,25 a 30
1,Jubilados Nomina,Credito,Jan,2017,25 a 30
3,Jubilados Nomina,Credito,Jan,2017,25 a 30
3,Jubilados Nomina,Credito,Jan,2017,25 a 30
1,Jubilados Nomina,Credito,Jan,2017,25 a 30
3,Jubilados Nomina,Credito,Jan,2017,25 a 30
2,Jubilados Nomina,Credito,Jan,2017,25 a 30
3,Jubilados Nomina,Credito,Jan,2017,25 a 30
5,Jubilados Nomina,Credito,Jan,2017,35 a 45
8,Jubilados Nomina,Credito,Jan,2017,35 a 45
1,Jubilados Nomina,Credito,Jan,2017,35 a 45
1,Jubilados Nomina,Credito,Jan,2017,35 a 45
4,Jubilados Nomina,Credito,Jan,2017,35 a 45
2,Jubilados Nomina,Credito,Jan,2017,35 a 45
2,Jubilados Nomina,Credito,Jan,2017,35 a 45
1,Jubilados Nomina,Credito,Jan,2017,35 a 45
6,Jubilados Nomina,Credito,Jan,2017,35 a 45
4,Jubilados Nomina,Credito,Jan,2017,45 a 55
4,Jubilados Nomina,Credito,Jan,2017,45 a 55
3,Jubilados Nomina,Credito,Jan,2017,45 a 55
3,Jubilados Nomina,Credito,Jan,2017,45 a 55
4,Jubilados Nomina,Credito,Jan,2017,45 a 55
8,Jubilados Nomina,Credito,Jan,2017,45 a 55
6,Jubilados Nomina,Credito,Jan,2017,45 a 55
6,Jubilados Nomina,Credito,Jan,2017,45 a 55
12,Jubilados Nomina,Credito,Jan,2017,45 a 55
11,Jubilados Nomina,Credito,Jan,2017,45 a 55
9,Jubilados Nomina,Credito,Jan,2017,55 a 65
13,Jubilados Nomina,Credito,Jan,2017,55 a 65
12,Jubilados Nomina,Credito,Jan,2017,55 a 65
24,Jubilados Nomina,Credito,Jan,2017,55 a 65
13,Jubilados Nomina,Credito,Jan,2017,55 a 65
14,Jubilados Nomina,Credito,Jan,2017,55 a 65
14,Jubilados Nomina,Credito,Jan,2017,55 a 65
30,Jubilados Nomina,Credito,Jan,2017,55 a 65
38,Jubilados Nomina,Credito,Jan,2017,55 a 65
44,Jubilados Nomina,Credito,Jan,2017,55 a 65
38,Jubilados Nomina,Credito,Jan,2017,65 +
40,Jubilados Nomina,Credito,Jan,2017,65 +
45,Jubilados Nomina,Credito,Jan,2017,65 +
23,Jubilados Nomina,Credito,Jan,2017,65 +
40,Jubilados Nomina,Credito,Jan,2017,65 +
24,Jubilados Nomina,Credito,Jan,2017,65 +
31,Jubilados Nomina,Credito,Jan,2017,65 +
20,Jubilados Nomina,Credito,Jan,2017,65 +
15,Jubilados Nomina,Credito,Jan,2017,65 +
20,Jubilados Nomina,Credito,Jan,2017,65 +
19,Jubilados Nomina,Credito,Jan,2017,65 +
8,Jubilados Nomina,Credito,Jan,2017,65 +
7,Jubilados Nomina,Credito,Jan,2017,65 +
14,Jubilados Nomina,Credito,Jan,2017,65 +
7,Jubilados Nomina,Credito,Jan,2017,65 +
8,Jubilados Nomina,Credito,Jan,2017,65 +
4,Jubilados Nomina,Credito,Jan,2017,65 +
4,Jubilados Nomina,Credito,Jan,2017,65 +
2,Jubilados Nomina,Credito,Jan,2017,65 +
2,Jubilados Nomina,Credito,Jan,2017,65 +
1,Jubilados Nomina,Credito,Jan,2017,65 +
1,Jubilados Nomina,Credito,Jan,2017,65 +
13,Jubilados Nomina,Credito,Feb,2016,Sin Info
1,Jubilados Nomina,Credito,Feb,2016,18 a 25
2,Jubilados Nomina,Credito,Feb,2016,25 a 30
2,Jubilados Nomina,Credito,Feb,2016,25 a 30
1,Jubilados Nomina,Credito,Feb,2016,25 a 30
3,Jubilados Nomina,Credito,Feb,2016,25 a 30
2,Jubilados Nomina,Credito,Feb,2016,25 a 30
5,Jubilados Nomina,Credito,Feb,2016,25 a 30
2,Jubilados Nomina,Credito,Feb,2016,25 a 30
4,Jubilados Nomina,Credito,Feb,2016,35 a 45
4,Jubilados Nomina,Credito,Feb,2016,35 a 45
3,Jubilados Nomina,Credito,Feb,2016,35 a 45
2,Jubilados Nomina,Credito,Feb,2016,35 a 45
5,Jubilados Nomina,Credito,Feb,2016,35 a 45
5,Jubilados Nomina,Credito,Feb,2016,35 a 45
5,Jubilados Nomina,Credito,Feb,2016,35 a 45
4,Jubilados Nomina,Credito,Feb,2016,35 a 45
1,Jubilados Nomina,Credito,Feb,2016,35 a 45
5,Jubilados Nomina,Credito,Feb,2016,35 a 45
6,Jubilados Nomina,Credito,Feb,2016,45 a 55
4,Jubilados Nomina,Credito,Feb,2016,45 a 55
2,Jubilados Nomina,Credito,Feb,2016,45 a 55
5,Jubilados Nomina,Credito,Feb,2016,45 a 55
8,Jubilados Nomina,Credito,Feb,2016,45 a 55
6,Jubilados Nomina,Credito,Feb,2016,45 a 55
3,Jubilados Nomina,Credito,Feb,2016,45 a 55
4,Jubilados Nomina,Credito,Feb,2016,45 a 55
8,Jubilados Nomina,Credito,Feb,2016,45 a 55
19,Jubilados Nomina,Credito,Feb,2016,45 a 55
14,Jubilados Nomina,Credito,Feb,2016,55 a 65
11,Jubilados Nomina,Credito,Feb,2016,55 a 65
13,Jubilados Nomina,Credito,Feb,2016,55 a 65
17,Jubilados Nomina,Credito,Feb,2016,55 a 65
16,Jubilados Nomina,Credito,Feb,2016,55 a 65
21,Jubilados Nomina,Credito,Feb,2016,55 a 65
17,Jubilados Nomina,Credito,Feb,2016,55 a 65
29,Jubilados Nomina,Credito,Feb,2016,55 a 65
36,Jubilados Nomina,Credito,Feb,2016,55 a 65
43,Jubilados Nomina,Credito,Feb,2016,55 a 65
37,Jubilados Nomina,Credito,Feb,2016,65 +
37,Jubilados Nomina,Credito,Feb,2016,65 +
41,Jubilados Nomina,Credito,Feb,2016,65 +
38,Jubilados Nomina,Credito,Feb,2016,65 +
40,Jubilados Nomina,Credito,Feb,2016,65 +
28,Jubilados Nomina,Credito,Feb,2016,65 +
20,Jubilados Nomina,Credito,Feb,2016,65 +
24,Jubilados Nomina,Credito,Feb,2016,65 +
17,Jubilados Nomina,Credito,Feb,2016,65 +
14,Jubilados Nomina,Credito,Feb,2016,65 +
14,Jubilados Nomina,Credito,Feb,2016,65 +
5,Jubilados Nomina,Credito,Feb,2016,65 +
12,Jubilados Nomina,Credito,Feb,2016,65 +
7,Jubilados Nomina,Credito,Feb,2016,65 +
8,Jubilados Nomina,Credito,Feb,2016,65 +
6,Jubilados Nomina,Credito,Feb,2016,65 +
1,Jubilados Nomina,Credito,Feb,2016,65 +
1,Jubilados Nomina,Credito,Feb,2016,65 +
2,Jubilados Nomina,Credito,Feb,2016,65 +
1,Jubilados Nomina,Credito,Feb,2016,65 +
1,Jubilados Nomina,Credito,Feb,2016,65 +
1,Jubilados Nomina,Credito,Feb,2016,65 +
1,Jubilados Nomina,Credito,Feb,2016,65 +
1,Jubilados Nomina,Credito,Feb,2017,25 a 30
1,Jubilados Nomina,Credito,Feb,2017,25 a 30
1,Jubilados Nomina,Credito,Feb,2017,25 a 30
1,Jubilados Nomina,Credito,Feb,2017,25 a 30
1,Jubilados Nomina,Credito,Feb,2017,25 a 30
2,Jubilados Nomina,Credito,Feb,2017,25 a 30
4,Jubilados Nomina,Credito,Feb,2017,25 a 30
3,Jubilados Nomina,Credito,Feb,2017,25 a 30
4,Jubilados Nomina,Credito,Feb,2017,35 a 45
3,Jubilados Nomina,Credito,Feb,2017,35 a 45
4,Jubilados Nomina,Credito,Feb,2017,35 a 45
3,Jubilados Nomina,Credito,Feb,2017,35 a 45
3,Jubilados Nomina,Credito,Feb,2017,35 a 45
3,Jubilados Nomina,Credito,Feb,2017,35 a 45
2,Jubilados Nomina,Credito,Feb,2017,35 a 45
7,Jubilados Nomina,Credito,Feb,2017,35 a 45
3,Jubilados Nomina,Credito,Feb,2017,45 a 55
6,Jubilados Nomina,Credito,Feb,2017,45 a 55
3,Jubilados Nomina,Credito,Feb,2017,45 a 55
3,Jubilados Nomina,Credito,Feb,2017,45 a 55
1,Jubilados Nomina,Credito,Feb,2017,45 a 55
6,Jubilados Nomina,Credito,Feb,2017,45 a 55
2,Jubilados Nomina,Credito,Feb,2017,45 a 55
5,Jubilados Nomina,Credito,Feb,2017,45 a 55
7,Jubilados Nomina,Credito,Feb,2017,45 a 55
12,Jubilados Nomina,Credito,Feb,2017,45 a 55
8,Jubilados Nomina,Credito,Feb,2017,55 a 65
11,Jubilados Nomina,Credito,Feb,2017,55 a 65
12,Jubilados Nomina,Credito,Feb,2017,55 a 65
16,Jubilados Nomina,Credito,Feb,2017,55 a 65
14,Jubilados Nomina,Credito,Feb,2017,55 a 65
16,Jubilados Nomina,Credito,Feb,2017,55 a 65
27,Jubilados Nomina,Credito,Feb,2017,55 a 65
38,Jubilados Nomina,Credito,Feb,2017,55 a 65
28,Jubilados Nomina,Credito,Feb,2017,55 a 65
36,Jubilados Nomina,Credito,Feb,2017,55 a 65
33,Jubilados Nomina,Credito,Feb,2017,65 +
43,Jubilados Nomina,Credito,Feb,2017,65 +
37,Jubilados Nomina,Credito,Feb,2017,65 +
